ID_Desc;Desc;ID_FR;475$a;475$e;Langue
1329;escargot;3192;snail;;en
1329;escargot;3193;schnecke;;de
1329;escargot;3194;lumaca;;it
1329;escargot;3195;caracol;;es
1330;chardon;263;caméléonte;;fr
1330;chardon;264;cardonnette;;it
1330;chardon;265;carline;;en
1337;poison;964;empoisonnement;;fr
1337;poison;9278;poisoning;;en
1337;poison;9279;envenamiento;;es
1337;poison;9280;avvelenamento;;it
1337;poison;9281;vergiftung;;de
1339;seau;10620;bucket;;en
1339;seau;10621;secchio;;it
1339;seau;10622;cubo;;es
1339;seau;10623;eimer;;de
1355;ossements;9236;bones;;en
1355;ossements;9237;huesos;;es
1355;ossements;9238;ossa;;it
1355;ossements;9239;gebein;;de
1357;danseur;9754;tänzer;;de
1357;danseur;9755;danzatore;;it
1357;danseur;9756;bailarin;;es
1357;danseur;9757;dancer;;en
1358;charrette;266;bahlî;;fr
1358;charrette;5733;cart;;en
1358;charrette;5734;handkarre;;de
1358;charrette;5735;carretto;;it
1358;charrette;5736;carreta;;es
1363;devin;409;rammal;;fr
1363;devin;5950;soothsayer;;en
1363;devin;5951;wahrsager;;de
1363;devin;5952;indovino;;it
1363;devin;5953;adivino;;es
1366;monstre.marin;8962;seeungeheuer;;de
1366;monstre.marin;8964;mostro.marino;;it
1366;monstre.marin;8966;monstruo.marino;;es
1366;monstre.marin;8968;sea.monster;;en
1368;pentecôte;6238;pfingsten;;de
1368;pentecôte;6239;pentecost;;en
1368;pentecôte;6240;pentecoste;;it
1368;pentecôte;6241;pentecostés;;es
1369;cigogne;3888;stork;;en
1369;cigogne;3889;storch;;de
1369;cigogne;3890;cicogna;;it
1369;cigogne;3891;cigüena;;en
1370;corbeau;3912;crow;;en
1370;corbeau;3913;rabe;;de
1370;corbeau;3914;corvo;;it
1370;corbeau;3915;cuervo;;es
1371;autruche;3826;ostrich;;en
1371;autruche;3827;strauss;;en
1371;autruche;3828;struzzo;;it
1371;autruche;3829;avestruz;;es
1373;hérisson;3128;riccio;;it
1373;hérisson;3129;igel;;de
1373;hérisson;3130;hedgehog;;en
1373;hérisson;3131;erizo;;es
1375;rat;2939;rata;;es
1375;rat;2940;topo;;es
1375;rat;2941;ratte;;de
1378;accouplement;3;copulation;"animaux; animals";fr
1378;accouplement;3147;accoppiamento;;it
1378;accouplement;3148;paarung;;de
1378;accouplement;3149;mating;;en
1378;accouplement;3150;apareamiento;;es
1383;poule;4129;hen;;en
1383;poule;4130;huhn;;de
1383;poule;4131;gallina;;es
1387;coffre;10474;chest;;en
1387;coffre;10476;cassone;;it
1387;coffre;10478;cofano;;it
1387;coffre;10479;cofre;;es
1387;coffre;10481;koffer;;de
1404;substitution;6574;sostituzione;;it
1404;substitution;6575;ersetzung;;de
1404;substitution;6576;sustitucion;;es
1409;intercesseur;6346;intercesor;;en
1409;intercesseur;6347;intercessore;;en
1409;intercesseur;6348;fürsprecher;;de
1409;intercesseur;6349;intercessor;;en
1410;résurrection.des.morts;6354;auferstehung.der.toten;;de
1410;résurrection.des.morts;6356;resurrection.of.the.dead;;en
1410;résurrection.des.morts;6358;risurrezione.della.carne;;it
1410;résurrection.des.morts;6359;resurreccion.de.la.carne;;es
1411;rosier;2192;rose;;en
1411;rosier;11213;rosenstrauch;;de
1411;rosier;11214;rosal;;es
1411;rosier;11215;rosaio;;it
1411;rosier;11216;rosebush;;en
1414;paysan;6765;campesino;;es
1414;paysan;6768;bauer;;en
1414;paysan;6770;contadino;;it
1414;paysan;6772;farmer;;en
1417;sage.femme;9305;hebamme;;de
1417;sage.femme;9306;levatrice;;it
1417;sage.femme;9307;comadrona;;es
1417;sage.femme;9308;midwife;;en
1430;barrière;10019;schranke;;de
1430;barrière;10020;barriera;;it
1430;barrière;10021;barrera;;es
1430;barrière;10022;fence;;en
1437;reflet;6948;reflex;;en
1437;reflet;6949;reflejo;;es
1437;reflet;6950;riflesso;;it
1437;reflet;6951;reflection;;en
1438;procession;5151;prozession;;de
1438;procession;5152;processione;;it
1438;procession;5153;procesion;;es
1440;iris;10971;iride;;it
1441;giroflée;554;matthiole;;de
1441;giroflée;555;quarantaine;plante;fr
1441;giroflée;556;violier;;en
1441;giroflée;10913;gillyflower;;en
1441;giroflée;10915;violacciocca;;es
1441;giroflée;10917;alheli;;es
1441;giroflée;10919;levkoje;;de
1442;grelot;10287;schelle;musikinstrument;de
1442;grelot;10288;cascabel;;es
1442;grelot;10289;sonaglio;;it
1442;grelot;10290;jingle.bell;;en
1443;pervenche;11104;periwinkle;;en
1443;pervenche;11105;pervinca;;it
1443;pervenche;11106;vinca;;it
1443;pervenche;11107;immergrün;;de
1448;infanticide;8067;infanticidio;;es
1448;infanticide;8068;kindesmord;;de
1469;pioche;7813;pickaxe;;en
1469;pioche;7814;pico;;es
1469;pioche;7815;zappa;;en
1469;pioche;7816;hacke;;de
1484;roue;8116;rädern;;de
1484;roue;8117;ruota;supplizio;it
1484;roue;8118;rueda;suplicio;es
1484;roue;8119;wheel;torture;en
1485;voie;1361;rue;artère urbaine;fr
1485;voie;9884;street;;en
1485;voie;9885;calle;;es
1485;voie;9886;via;;en
1485;voie;9887;strasse;;de
1489;révolte;1057;sédition;;fr
1489;révolte;4619;revolt;;en
1489;révolte;4620;rebellion;;en
1489;révolte;4621;aufruhr;;de
1489;révolte;4622;rivola;;it
1489;révolte;4623;revuelta;;es
1491;chariot;5730;wagon;;en
1491;chariot;5731;leiterwagen;;de
1491;chariot;5732;carrello;;it
1495;cuisine;7440;küche;;de
1495;cuisine;7443;cocina;;es
1495;cuisine;7444;cucina;;it
1495;cuisine;7447;kitchen;and cooking;en
1495;cuisine;7448;cooking;and kitchen;en
1499;fauconnier;7166;falkner;;de
1499;fauconnier;7167;cetrero;;es
1499;fauconnier;7168;falconiere;;en
1499;fauconnier;7169;falconer;;en
1501;coqueret;294;alkékenge;;fr
1516;navette;4525;incense.holder;;en
1516;navette;4526;weihrauchschiffchen;;de
1516;navette;4587;navicella;per l'incenso;it
1516;navette;4588;naveta;;es
1518;s.grégoire.1;1144;grégoire.1;pape;fr
1518;s.grégoire.1;1145;grégoire.le.grand;pape;fr
1528;franciscain;4940;franciscan;;en
1528;franciscain;4941;franziskaner;;de
1528;franciscain;4942;francescano;;it
1528;franciscain;4943;franciscano;;es
1536;centaure;6547;centauro;;it
1536;centaure;6548;zentaur;;de
1536;centaure;6549;centaur;;en
1537;séraphin;4225;seraph;;en
1537;séraphin;4226;serafino;;it
1537;séraphin;4227;serafin;;es
1558;stigmates;6370;estigmas;;es
1558;stigmates;6371;stigmate;;fr
1558;stigmates;6372;wundmale;;de
1558;stigmates;6373;stigmata;;en
1574;péchés.capitaux;4417;deadly.sins;;en
1574;péchés.capitaux;4418;hauptsünden;;de
1574;péchés.capitaux;4419;peccati.capitali;;it
1574;péchés.capitaux;4420;pecados.capitales;;es
1580;aumône;30;charité;action;en
1580;aumône;5018;alms;;en
1580;aumône;5019;almosen;;de
1580;aumône;5020;elemosina;;it
1580;aumône;5021;limosna;;es
1586;pavage;5777;cobbling;;en
1586;pavage;5778;strassenpflaster;;de
1586;pavage;5779;lastricatura;;it
1586;pavage;5780;adoquinado;;es
1589;pomme.de.pin;11155;pine.cone;;en
1589;pomme.de.pin;11158;pigna;;it
1589;pomme.de.pin;11161;pina;;es
1589;pomme.de.pin;11164;tannenzapfen;;de
1592;semailles;8643;aussaat;;de
1592;semailles;8644;semina;;it
1592;semailles;8645;siembra;;es
1592;semailles;8646;sowing;;en
1602;labourage;8767;ploughing;;en
1602;labourage;8768;labranza;;es
1602;labourage;8769;aratura;;it
1602;labourage;8770;pflügen;;de
1603;charrue;267;araire;;fr
1603;charrue;8710;plough;;en
1603;charrue;8711;arado;;es
1603;charrue;8712;aratro;;it
1603;charrue;8713;pflug;;de
1615;fête;9709;fiesta;;es
1615;fête;9710;festa;;it
1615;fête;9711;fest;;de
1616;coutume;8417;custom;;en
1616;coutume;8418;costumbre;;es
1616;coutume;8419;costume;consuetudine;it
1616;coutume;8420;sitte;;de
1617;flagellation;6195;geisselung;;de
1617;flagellation;6198;flagellazione;;it
1617;flagellation;6200;flagelacion;;es
1618;mortification;823;macérations;;fr
1618;mortification;5121;kasteiung;;de
1618;mortification;5122;mortificazione;;it
1618;mortification;5123;mortificacion;;es
1620;vache;1354;génisse;;fr
1620;vache;2833;kuh;;de
1620;vache;2834;vaca;;es
1620;vache;2835;cow;;en
1620;vache;2836;vacca;;it
1626;infirme;9167;disabled;;en
1626;infirme;9168;crippled;;en
1626;infirme;9169;invalido;;it
1626;infirme;9170;körperbehindert;;de
1628;bureau;10434;desk;;en
1628;bureau;10435;scrivania;;it
1628;bureau;10436;escritorio;;es
1628;bureau;10437;schreibtisch;;de
1635;mouche;3712;fly;;en
1635;mouche;3713;fliege;;de
1635;mouche;3714;mosca;;it
1639;coffret;10475;casket;;en
1639;coffret;10477;cofanetto;;it
1639;coffret;10480;estuche;;es
1639;coffret;10482;kästchen;;de
1646;fumée;5339;rauch;;de
1646;fumée;5340;smoke;;en
1646;fumée;5341;fumo;;it
1646;fumée;5342;humo;;es
1675;roue.de.la.fortune;6959;rueda.de.la.fortuna;;es
1675;roue.de.la.fortune;6961;glücksrad;;de
1675;roue.de.la.fortune;6962;ruota.della.fortuna;;it
1675;roue.de.la.fortune;6965;wheel.of.fortune;;en
1678;herse;8247;fallgatter;;de
1678;herse;8248;saracinesca;;it
1678;herse;8249;rastrillo;;es
1678;herse;8250;portcullis;;en
1685;mangeoire;804;crèche;mangeoire;fr
1685;mangeoire;8898;futterkrippe;;de
1685;mangeoire;8899;mangiatoia;;it
1685;mangeoire;8900;pesebre;;es
1685;mangeoire;8901;manger;;fr
1687;savant;5900;scholar;;en
1687;savant;5901;scientist;;en
1687;savant;5902;gelehrter;;de
1687;savant;5903;studioso;;it
1687;savant;5904;cientifico;;es
1697;flotte;5628;fleet;;en
1697;flotte;5629;flotta;;it
1697;flotte;5630;flota;;es
1701;baignoire;10372;badewanne;;de
1701;baignoire;10373;banera;;es
1701;baignoire;10374;vasca.da.bagno;;it
1701;baignoire;10375;bathtub;;en
1709;champ.clos;260;lice;;fr
1709;champ.clos;7976;tilt.yard;;en
1709;champ.clos;7977;campo.chiuso;;it
1709;champ.clos;7978;lizza;;it
1709;champ.clos;7979;palenque;liza;en
1709;champ.clos;7980;kampfstätte;;de
1713;écartèlement;7994;quartering;;en
1713;écartèlement;7995;squartamento;;it
1713;écartèlement;7996;desquartizamiento;;it
1713;écartèlement;7997;vierteilen;;de
1795;serment;4636;oath;;en
1795;serment;4637;eid;;en
1795;serment;4638;giuramento;;it
1795;serment;4639;juramento;;es
1802;bataille.navale;4686;naval.battle;;en
1802;bataille.navale;4687;seeschlacht;;de
1802;bataille.navale;4688;battaglia.navale;;it
1802;bataille.navale;4689;batalla.naval;;es
1806;centurion;7671;centurione;;it
1806;centurion;7672;centurio;;de
1811;esclave;6684;esclavo;;es
1811;esclave;6685;sklave;;de
1811;esclave;6686;schiavo;;it
1811;esclave;6687;slave;enslaved;en
1837;pont.levis;8293;ziehbrücke;;de
1837;pont.levis;8294;ponte.levatoio;;it
1837;pont.levis;8295;puente.levadizo;;es
1837;pont.levis;8296;drawbridge;;en
1840;lustre;10559;lüster;;de
1840;lustre;10560;arana;;es
1840;lustre;10561;lampadario;;it
1840;lustre;10562;ceiling.light;;en
1871;précepteur;5881;home.tutor;;en
1871;précepteur;5882;hauslehrer;;de
1871;précepteur;5883;precettore;;it
1871;précepteur;5884;preceptor;;en
1904;griffon;8949;griffin;;en
1904;griffon;8950;grifo;animal fabuloso;es
1904;griffon;8951;grifone;;it
1904;griffon;8952;greif;;de
1905;porc.épic;2928;stachelschwein;;de
1905;porc.épic;2929;porcospino;;it
1905;porc.épic;2930;porcupine;;en
1905;porc.épic;2931;puerco.espin;;es
1924;oriel;10180;erker;;de
1924;oriel;10181;finestra.a.golfo;;it
1939;pillage;6773;saccheggio;;it
1939;pillage;6774;plünderung;;de
1939;pillage;6775;saqueo;;es
1941;cave;8347;cellar;;en
1941;cave;8349;sotano;;es
1941;cave;8350;cantina;;it
1941;cave;8351;keller;;en
1974;mouchoir;5511;taschentuch;;de
1974;mouchoir;5512;handkerchief;;en
1974;mouchoir;5513;fazzoletto;;it
1974;mouchoir;5514;panuelo;;es
1983;famille;6694;family;;en
1983;famille;6695;famiglia;;it
1983;famille;6696;familie;;de
1983;famille;6697;familia;;es
1996;magie;5992;magic;;en
1996;magie;5993;magia;;es
2004;cage;7107;käfig;;de
2004;cage;7108;jaula;;es
2004;cage;7109;gabbia;;it
2020;philippe.2.de.macédoine;999;faylaqûs;;fr
2024;balle;161;esteuf;;fr
2024;balle;162;jeu.de.paume;;fr
2024;balle;163;pelote;;fr
2024;balle;9650;ball;;en
2024;balle;9651;palla;;it
2024;balle;9652;pelota;;es
2054;désert;5238;wüste;;de
2054;désert;5239;desert;;en
2054;désert;5240;deserto;;it
2054;désert;5241;desierto;;es
2064;unicorne;2102;monocéros;;fr
2072;martyr;4455;märtyrer;;de
2072;martyr;4456;martire;;it
2072;martyr;4457;martir;;es
2073;confesseur;4447;confessor;;en
2073;confesseur;4448;bekenner;;de
2073;confesseur;4449;confessore;;it
2073;confesseur;4450;confesor;;es
2082;vierges;4468;virgins;;en
2082;vierges;4469;jungfrauen;;de
2082;vierges;4470;vergini;;it
2082;vierges;4471;virgenes;;es
2091;muselière;8874;beisskorb;;de
2091;muselière;8875;museruola;;it
2091;muselière;8876;bozal;;es
2091;muselière;8877;muzzle;;en
2093;colère;376;flambart;roi d'ire;it
2095;gourmandise;604;gloutonnerie;personnification, allégorie...;fr
2095;gourmandise;605;glouton;roi de gloutonnerie;fr
2133;magicien;802;enchanteur;;fr
2133;magicien;5985;wizard;;en
2133;magicien;5986;magician;man;en
2133;magicien;5987;zauberer;;de
2133;magicien;5988;mago;;es
2162;astrologue;5942;astrologer;;en
2162;astrologue;5943;sterndeuter;;en
2162;astrologue;5944;astrologo;;it
2163;oeuf;3161;uovo;;it
2163;oeuf;3162;ei;;de
2163;oeuf;3163;egg;;en
2163;oeuf;3164;huevo;;es
2189;écorchement;8003;skinning;;en
2189;écorchement;8004;flaying;;en
2189;écorchement;8005;scorticamento;;it
2189;écorchement;8006;desolladura;;es
2189;écorchement;8007;schindung;;de
2198;nageur;9628;schwimmer;;de
2198;nageur;9629;nuotatore;;it
2198;nageur;9630;nadador;;es
2198;nageur;9631;swimmer;;en
2216;sauterelle;3559;grasshopper;;en
2216;sauterelle;3560;heuschrecke;;de
2216;sauterelle;3561;cavalletta;;it
2216;sauterelle;3562;saltamontes;;es
2218;guérison;9140;heilung;;de
2218;guérison;9141;guarigione;;it
2218;guérison;9142;curacion;;es
2218;guérison;9143;recovery;;en
2218;guérison;9144;healing;;en
2224;résurrection.de.lazare;6255;auferweckung.des.lazarus;;de
2224;résurrection.de.lazare;6257;raising.of.lazarus;;en
2224;résurrection.de.lazare;6259;risurrezione.di.lazzaro;;it
2224;résurrection.de.lazare;6261;resurreccion.de.lazaro;;es
2225;odorat;9229;smell;sense;en
2225;odorat;9230;olfato;;es
2225;odorat;9231;odorato;;fr
2225;odorat;9232;geruch;;de
2228;eucharistie;5075;eucharist;;en
2228;eucharistie;5076;eucarestia;;it
2228;eucharistie;5077;eucaristia;;it
2247;naissance.de.la.vierge;6304;geburt.mariens;;de
2247;naissance.de.la.vierge;6306;birth.of.virgin.mary;;en
2247;naissance.de.la.vierge;6308;nacimiento.de.la.virgen;;es
2247;naissance.de.la.vierge;6310;natività.della.vergine;;it
2260;néron;910;domitius.ahenobarbus;fils de d. a. et d'agrippine la jeune;fr
2260;néron;911;nero.claudius.germanicus;;fr
2286;s.thomas;1964;tûmân;;fr
2290;exorcisme;5083;exorcism;;en
2290;exorcisme;5084;beschwörung;;de
2290;exorcisme;5085;esorcismo;;it
2290;exorcisme;5086;exorcismo;;es
2318;dépeçage;6665;cutting.up;;en
2318;dépeçage;6666;smembramento;;it
2318;dépeçage;6667;zerstückelung;;de
2318;dépeçage;6668;despedazamiento;;es
2392;fonts;4519;baptismal.font;;en
2392;fonts;4520;taufbecken;;de
2392;fonts;4583;fonte.battesimale;;it
2392;fonts;4584;pila.bautismal;;es
2552;léopard;2841;leopardo;;es
2557;chaise;10454;chair;seat;en
2557;chaise;10456;sedia;;it
2557;chaise;10458;silla;;es
2557;chaise;10460;stuhl;;de
2561;s.hélène;1148;flavia.julia.helena;;fr
2576;invention;671;élévation;reliques;fr
2576;invention;5100;auffindung;;de
2576;invention;5101;invenzione;reliquie;it
2576;invention;5102;invencion;reliquias;es
2606;onagre;2906;wildesel;;de
2606;onagre;2907;onagro;;es
2606;onagre;2908;onager;;en
2607;crocodile;3242;krokodil;;de
2607;crocodile;3243;coccodrillo;;it
2607;crocodile;3244;cocodrilo;;es
2614;s.josaphat;1154;josaphat;prince indien;fr
2615;s.barlaam;1119;barlaam;;en
2617;souris;2968;raton;;en
2617;souris;2969;mouse;;en
2617;souris;2970;topo;;es
2617;souris;2971;maus;;de
2618;parabole;4213;gleichnis;;de
2618;parabole;4214;parable;;en
2618;parabole;4215;parabola;;en
2622;olivier;11071;ölbaum;;de
2622;olivier;11073;olivo;;es
2622;olivier;11074;olive.tree;;en
2623;enluminure;5399;buchmalerei;;en
2623;enluminure;5400;illumination;;en
2623;enluminure;5401;miniatura;;it
2623;enluminure;5402;iluminacion;;es
2625;pénitence;5139;penance;;en
2625;pénitence;5140;busse;;de
2625;pénitence;5141;penitenza;;it
2625;pénitence;5142;penitencia;;es
2682;tonnelet;1294;barillet;;fr
2682;tonnelet;7886;keg;;en
2682;tonnelet;7889;barrilete;;es
2682;tonnelet;7892;bariletto;;it
2682;tonnelet;7895;fässchen;;de
2719;s.ursule;1213;orselle;;en
2733;meule;7738;schleifscheibe;;de
2733;meule;7740;muela;;es
2733;meule;7742;macina;;it
2733;meule;7745;grinding.wheel;;en
2830;enseigne;7477;aushängeschild;;de
2830;enseigne;7478;letrero;;es
2830;enseigne;7479;insegna;;it
2830;enseigne;7480;sign;of a shop;en
2919;plante;10740;pflanze;;de
2919;plante;10741;planta;;es
2919;plante;10742;pianta;;it
2919;plante;11326;plant;unidentified;en
2934;arquebuse;8145;arkebuse;;en
2934;arquebuse;8146;archibugio;;en
2934;arquebuse;8147;arcabuz;;es
2934;arquebuse;8148;arquebus;;en
2935;myosotis;11031;vergissmeinnicht;;en
2935;myosotis;11032;miosota;;en
2935;myosotis;11033;miosotide;;en
2935;myosotis;11034;forget.me.not;;en
3050;joute;9616;lanzenstechen;;de
3050;joute;9618;giostra;;it
3050;joute;9620;justa;;es
3050;joute;9622;joust;;en
3062;pie;4093;magpie;;en
3062;pie;4094;elster;;de
3062;pie;4095;gazza;;it
3062;pie;4096;urraca;pajaro;es
3089;gorgone;603;méduse;héroïne grecque;fr
3267;magicienne;5989;magician;woman;en
3267;magicienne;5990;zauberin;;de
3267;magicienne;5991;maga;;it
3305;girouette;9917;wetterfahne;;de
3305;girouette;9918;banderuola;;it
3305;girouette;9919;veleta;;es
3305;girouette;9920;weather.vane;;en
3351;bossu;9013;humpbacked;;en
3351;bossu;9014;jorobado;;es
3351;bossu;9015;gobbo;;it
3351;bossu;9016;bucklig;;en
3385;catherine.de.grandison;714;aelis;comtesse de salisbury;fr
3399;prince.noir;1023;edouard.de.woodstock;prince de galles;fr
3417;gland;10924;acorn;;en
3417;gland;10925;ghianda;;it
3417;gland;10926;bellota;;es
3417;gland;10927;eichel;;de
3472;tournoi;9613;tournament;;en
3472;tournoi;9614;torneo;;es
3472;tournoi;9615;turnier;;de
3535;piège;7217;trap;;en
3535;piège;7218;trappola;;it
3535;piège;7219;trampa;;es
3535;piège;7220;falle;;de
3662;mise.au.tombeau;6222;grablegung.christi;;en
3662;mise.au.tombeau;6223;entombment.of.christ;;en
3662;mise.au.tombeau;6224;sepoltura.di.gesù;;it
3662;mise.au.tombeau;6225;sepultura.de.cristo;;es
3797;tablette;5913;tablets;;en
3797;tablette;5914;schreibtafel;;de
3797;tablette;5915;tavoletta;supporto scrittorio;it
3797;tablette;5916;tablilla;;es
3805;cloître;10078;kreuzgang;;de
3805;cloître;10079;chiostro;;it
3805;cloître;10080;claustro;;es
3805;cloître;10081;cloister;;en
3840;FAUX;8655;scythe;;en
3840;FAUX;8656;guadana;;es
3840;FAUX;8657;falce.fienaia;;it
3840;FAUX;8658;sense;;en
3883;laurier;10985;laurel;;en
3883;laurier;10987;alloro;;it
3883;laurier;10990;lorbeer;;de
3970;épervier;3952;sparrowhawh;;en
3970;épervier;3953;sperber;;de
3970;épervier;3954;sparviero;;it
3970;épervier;3955;gavilan;;en
4030;chevreuil;3064;corzo;;es
4030;chevreuil;3065;roe.deer;;en
4030;chevreuil;3066;capriolo;;it
4030;chevreuil;3067;reh;;de
4051;défi;6658;challenge;;en
4051;défi;6659;sfida;;it
4051;défi;6660;herausforderung;;de
4051;défi;6661;desafio;;es
4165;parturiente;943;accouchement;;fr
4165;parturiente;9252;childbirth;;en
4165;parturiente;9253;parto;"mujer; donna";es
4165;parturiente;9255;gebären;;de
4253;aspic;3227;asp;;en
4253;aspic;3228;aspisviper;;de
4253;aspic;3229;aspide;;en
4253;aspic;3230;aspid;;en
4378;ordre.de.saint.michel;7714;order.of.saint.michael;;en
4378;ordre.de.saint.michel;7716;ordine.di.san.michele;;it
4378;ordre.de.saint.michel;7720;orden.de.san.miguel;;es
4378;ordre.de.saint.michel;7722;michaelsorden;frankreich;de
4382;office;5128;service;liturgy;en
4382;office;5129;dienst;liturgie;fr
4382;office;5130;ufficio;liturgia;it
4382;office;5131;oficio;;es
4394;dualité;9802;dualität;;de
4394;dualité;9803;dualita;;en
4394;dualité;9804;dualidad;;es
4394;dualité;9805;duality;;en
4395;héron;4007;heron;;en
4395;héron;4008;reiher;;de
4395;héron;4009;airone;;it
4395;héron;4010;garza;;es
4407;écrevisse;2811;crayfish;;en
4407;écrevisse;2812;krebs;krustazee;de
4407;écrevisse;2813;gambero;;it
4407;écrevisse;2814;cangrejo.de.rio;;es
4413;outil;7778;tool;;en
4413;outil;7779;herramienta;;es
4413;outil;7780;arnese;;it
4413;outil;7781;werkzeug;;de
4416;moisson;8719;harvest;;en
4416;moisson;8720;siega;;es
4416;moisson;8721;mietitura;;it
4416;moisson;8722;ernte;;de
4419;abeille;3586;bee;;en
4419;abeille;3587;biene;;de
4419;abeille;3588;ape;insetto;it
4419;abeille;3589;abeja;;es
4420;ruche;8798;bienenkorb;;de
4420;ruche;8799;arnia;;it
4420;ruche;8800;colmena;;es
4420;ruche;8801;beehive;;en
4424;phénix;2268;bennu;;fr
4424;phénix;4085;phoenix;;en
4424;phénix;4086;phönix;;de
4424;phénix;4087;fenice;;it
4424;phénix;4088;fénix;;es
4425;poussin;4132;chick;;en
4425;poussin;4133;küken;;de
4425;poussin;4134;pulcino;;it
4425;poussin;4135;pollito;;es
4427;mouette;4050;gull;;en
4427;mouette;4051;möwe;;de
4427;mouette;4052;gabbiano;;it
4427;mouette;4053;gaviota;;es
4429;écoufle;453;milan;rapace;fr
4429;écoufle;3948;kite;;en
4429;écoufle;3949;weihe;;de
4429;écoufle;3950;nibbio;;en
4429;écoufle;3951;milano;ave;en
4432;vautour;3796;vulture;;en
4432;vautour;3797;geier;;de
4432;vautour;3798;avvoltoio;;it
4432;vautour;3799;buitre;;es
4436;cueillette;8425;gathering;;en
4436;cueillette;8427;recogida;;es
4436;cueillette;8429;raccolta;;it
4436;cueillette;8430;obstpflücken;;de
4436;cueillette;8431;blumenpflücken;;de
4515;grenouille;2792;rana;;es
4515;grenouille;2795;frog;;en
4515;grenouille;2799;frosch;;de
4562;tigre;2981;tiger;;en
4575;dioscures;435;castor.et.pollux;;fr
4581;boréades;221;calaïs;fils de borée;fr
4581;boréades;222;zétès;;fr
4583;dauphin;3080;delfin;;es
4583;dauphin;3081;dolphin;;en
4583;dauphin;3082;delfino;;it
4583;dauphin;3083;delphin;;de
4700;pique;8283;pike;;en
4700;pique;8284;pica;;es
4700;pique;8285;picca;;it
4807;étable;8847;cowshed;;en
4807;étable;8848;establo;;es
4807;étable;8849;stalla;;it
4807;étable;8850;viehstall;;de
4942;transfiguration;6283;verklärung.christi;;de
4942;transfiguration;6284;trasfigurazione.di.cristo;;it
4942;transfiguration;6285;transfiguracion;;es
4947;incrédulité.de.s.thomas;6209;thomaszweifel;;de
4947;incrédulité.de.s.thomas;6210;incredulity.of.st.thomas;;en
4947;incrédulité.de.s.thomas;6211;incredulità.di.s.tommaso;;it
4947;incrédulité.de.s.thomas;6212;incredulidad.di.s.tomas;;es
4982;lac.de.tibériade;759;mer.de.kinnérèt;;fr
4995;tympan;5439;giebelfeld;;de
4995;tympan;5440;tympanum;;en
4995;tympan;5441;timpano;;it
5020;s.georges;1142;djurdjîs;;en
5042;merle;4038;blackbird;;en
5042;merle;4039;amsel;;de
5042;merle;4040;merlo;uccello;it
5042;merle;4041;mirlo;;en
5148;panthère;2919;pantera;;en
5148;panthère;2920;panther;;en
5153;mineur;7751;bergmann;;de
5153;mineur;7752;grubenarbeiter;;de
5153;mineur;7754;minero;;es
5153;mineur;7756;minatore;;it
5153;mineur;7757;miner;;en
5154;hyène;3140;hiena;;es
5154;hyène;3141;hyena;;en
5154;hyène;3142;hyäne;;de
5154;hyène;3143;iena;;it
5157;triomphe.de.la.mort;8913;triumph.des.todes;;de
5157;triomphe.de.la.mort;8914;trionfo.della.morte;;it
5157;triomphe.de.la.mort;8915;triunfo.de.la.muerte;;es
5157;triomphe.de.la.mort;8916;triumph.of.death;;en
5169;proditio;1026;trahison;personnification;fr
5171;maladie;835;enfermeté;;es
5795;satyre;1098;faune;démon champêtre;fr
5795;satyre;6492;satiro;;it
5795;satyre;6493;satyr;;en
6177;bénitier;4483;stoup;;en
6177;bénitier;4484;weihwasserbecken;;de
6177;bénitier;4551;acquasantiera;;it
6177;bénitier;4552;pila.de.agua.bendita;;es
6181;champignon;10798;pilz;;de
6181;champignon;10799;hongo;;es
6181;champignon;10800;fungo;;it
6181;champignon;10801;mushroom;;en
6182;coquillage;3188;shellfish;;en
6182;coquillage;3189;muschel;;de
6182;coquillage;3190;conchiglia;;it
6182;coquillage;3191;concha;;es
6429;pigeon;952;ectopiste;;en
6429;pigeon;4097;taube;;de
6429;pigeon;4098;piccione;;it
6500;perchoir;951;juchoir;;fr
6500;perchoir;8886;perch;;en
6500;perchoir;8887;percha;para aves;es
6500;perchoir;8888;posatoio;;it
6500;perchoir;8889;vogelstange;;de
6587;dieu.fleuve;6532;dios.rio;;es
6587;dieu.fleuve;6533;flussgott;;de
6587;dieu.fleuve;6534;dio.fluviale;;it
6587;dieu.fleuve;6535;river.god;;en
6600;volcan;5318;vulkan;;de
6600;volcan;5319;volcano;;en
6600;volcan;5320;vulcano;monte;it
6637;plume;4121;feather;;en
6637;plume;4122;feder;;de
6637;plume;4123;penna;;it
6637;plume;4124;pluma;;es
6675;blaireau;3012;dachs;;de
6675;blaireau;3013;tasso;;it
6675;blaireau;3014;badger;;en
6675;blaireau;3015;tejon;;en
6920;faon;3097;rehkalb;;de
6920;faon;3098;cerbiatto;;it
6920;faon;3099;fawn;;en
6920;faon;3100;cervatillo;;es
6921;renne;2946;reno;;en
6921;renne;2947;reindeer;;en
6921;renne;2948;renna;;it
6921;renne;2949;renntier;;de
6922;daim;3076;daino;;it
6922;daim;3077;damhirsch;;de
6922;daim;3078;fallow.deer;;en
6922;daim;3079;gamo;;es
6923;chat.sauvage;3052;gato.montes;;es
6923;chat.sauvage;3053;wildcat;;en
6923;chat.sauvage;3054;gatto.selvatico;;it
6923;chat.sauvage;3055;wildkatze;;de
6924;loutre;2861;fischotter;;en
