ID_Enluminure;ID_Desc;Desc;ID_Tag
1009;183;appareillage;502536
1009;511;bénédiction;5198
1009;828;canne;5199
1009;64;colonne;5195
1009;145;croix;5196
1009;489;décor;5194
1009;936;nimbe;502535
1009;2615;s.barlaam;5192
1009;2614;s.josaphat;5193
1009;480;vêtement;5197
1010;2613;abenner;5201
1010;7808;bouquet;502537
1010;41;couronne;502539
1010;134;fourrure;5203
1010;528;lampe;5210
1010;794;moine;5207
1010;936;nimbe;502538
1010;575;palais;5205
1010;453;rideau;5208
1010;174;roi;5200
1010;169;trône;5202
1010;39;vase;5206
1010;480;vêtement;5204
1011;2613;abenner;5212
1011;2162;astrologue;5217
1011;41;couronne;502540
1011;1363;devin;5220
1011;528;lampe;5218
1011;575;palais;5213
1011;453;rideau;5214
1011;174;roi;5211
1011;495;scribe;5219
1011;3797;tablette;502542
1011;169;trône;5215
1011;266;turban;5216
1011;480;vêtement;502541
1012;828;canne;5235
1012;1180;chope;5234
1012;217;coiffe;5221
1012;679;coupe;5227
1012;41;couronne;502544
1012;1495;cuisine;5232
1012;902;escalier;5230
1012;223;feu;5233
1012;134;fourrure;5229
1012;575;palais;5223
1012;12878;plateau;5226
1012;2614;s.josaphat;5222
1012;1687;savant;5231
1012;523;serviteur;5225
1012;266;turban;502543
1012;480;vêtement;5228
1013;2613;abenner;5237
1013;511;bénédiction;502548
1013;828;canne;5246
1013;271;cavalier;5238
1013;557;chapelet;5245
1013;352;cheval;5239
1013;41;couronne;502545
1013;145;croix;502547
1013;362;harnais;5240
1013;385;lance;5242
1013;794;moine;5243
1013;174;roi;5236
1013;11219;tapis.de.selle;502546
1013;480;vêtement;5241
1014;598;enseignement;5248
1014;498;fermail;5255
1014;134;fourrure;5251
1014;575;palais;5252
1014;1871;précepteur;5253
1014;453;rideau;5254
1014;2614;s.josaphat;5247
1014;266;turban;5250
1014;480;vêtement;5249
1015;271;cavalier;5257
1015;352;cheval;5258
1015;41;couronne;5262
1015;378;flûte;5265
1015;362;harnais;5259
1015;385;lance;5260
1015;376;musicien;5263
1015;2614;s.josaphat;5256
1015;1144;tambourin;5266
1015;11219;tapis.de.selle;502549
1015;266;turban;5264
1015;480;vêtement;5261
1016;557;chapelet;5273
1016;64;colonne;502551
1016;145;croix;502550
1016;134;fourrure;5274
1016;575;palais;5270
1016;1871;précepteur;5269
1016;2615;s.barlaam;5267
1016;2614;s.josaphat;5268
1016;266;turban;5271
1017;557;chapelet;5285
1017;41;couronne;5280
1017;145;croix;502553
1017;598;enseignement;5281
1017;451;étoffe;5287
1017;134;fourrure;502552
1017;528;lampe;5283
1017;575;palais;5278
1017;12878;plateau;5279
1017;2615;s.barlaam;5275
1017;2614;s.josaphat;5276
1017;169;trône;5277
1017;39;vase;5282
1017;480;vêtement;5284
1018;11231;ascète;5295
1018;271;cavalier;5290
1018;352;cheval;5291
1018;362;harnais;5292
1018;385;lance;5293
1018;2618;parabole;658804
1018;1278;peau.de.bête;5294
1018;174;roi;5289
1019;1639;coffret;5302
1019;472;cour;5304
1019;613;estrade;5305
1019;528;lampe;5301
1019;575;palais;5299
1019;2618;parabole;658805
1019;174;roi;5297
1019;169;trône;5298
1019;266;turban;5303
1019;480;vêtement;5300
1020;422;arbre;502557
1020;593;chasse;5310
1020;451;étoffe;502556
1020;1130;filet;5311
1020;883;palmier;5308
1020;2618;parabole;658806
1020;3535;piège;5312
1020;7280;rossignol;5309
1020;266;turban;5307
1020;480;vêtement;5306
1021;422;arbre;5316
1021;165;dragon;5319
1021;2618;parabole;659151
1021;38;puits;5314
1021;1375;rat;659153
1021;404;serpent;5318
1021;2064;unicorne;659152
1021;480;vêtement;5315
1022;422;arbre;5320
1022;217;coiffe;5323
1022;451;étoffe;502560
1022;2618;parabole;659169
1022;266;turban;5322
1022;480;vêtement;5321
1023;128;ceinture;502563
1023;64;colonne;5328
1023;41;couronne;502562
1023;489;décor;5327
1023;134;fourrure;5331
1023;575;palais;5326
1023;2618;parabole;659188
1023;171;pavement;502564
1023;174;roi;5324
1023;169;trône;5325
1023;266;turban;5329
1023;480;vêtement;5330
1024;128;ceinture;502568
1024;41;couronne;502566
1024;489;décor;502569
1024;451;étoffe;502567
1024;2618;parabole;659214
1024;174;roi;5332
1024;169;trône;5335
1024;266;turban;5337
1024;39;vase;5334
1024;480;vêtement;5336
1024;7668;vizir;5333
1025;637;bijou;5343
1025;583;bouteille;5344
1025;679;coupe;5340
1025;1357;danseur;5339
1025;391;grotte;5338
1025;2618;parabole;659215
1025;216;transparence;5345
1025;480;vêtement;5341
1026;217;coiffe;502572
1026;64;colonne;502571
1026;528;lampe;5348
1026;2618;parabole;659218
1027;637;bijou;5350
1027;128;ceinture;5352
1027;217;coiffe;5351
1027;64;colonne;502576
1027;528;lampe;5353
1027;2618;parabole;659219
1027;480;vêtement;502575
1028;271;cavalier;5355
1028;593;chasse;5358
1028;352;cheval;5361
1028;41;couronne;502578
1028;9776;gazelle;5357
1028;362;harnais;5359
1028;385;lance;5356
1028;2618;parabole;659251
1028;174;roi;5354
1028;11219;tapis.de.selle;502579
1028;480;vêtement;5360
1029;422;arbre;5367
1029;1279;baptême;5365
1029;162;cours.d'eau;502580
1029;145;croix;502582
1029;451;étoffe;502581
1029;936;nimbe;5369
1029;371;poisson;5368
1029;2615;s.barlaam;5363
1029;2614;s.josaphat;5364
1029;216;transparence;5362
1029;480;vêtement;5366
1030;422;arbre;5374
1030;451;étoffe;502584
1030;936;nimbe;502583
1030;2615;s.barlaam;5370
1030;2614;s.josaphat;5371
1030;480;vêtement;5372
1031;2613;abenner;5376
1031;41;couronne;502585
1031;451;étoffe;502586
1031;528;lampe;5381
1031;1871;précepteur;5382
1031;174;roi;5375
1031;266;turban;5380
1031;39;vase;5378
1031;480;vêtement;5379
1031;2616;zardan;5377
1032;11231;ascète;5389
1032;133;casque;5385
1032;234;épée;5384
1032;613;estrade;5388
1032;550;messager;5390
1032;1249;soldat;5387
1032;480;vêtement;5383
1033;2613;abenner;5392
1033;472;cour;5399
1033;41;couronne;502588
1033;451;étoffe;502587
1033;2619;nachor;5394
1033;174;roi;5391
1033;398;ruse;5398
1033;2615;s.barlaam;502589
1033;1404;substitution;5400
1033;169;trône;5393
1033;266;turban;5395
1033;480;vêtement;5396
1034;2613;abenner;5402
1034;41;couronne;5409
1034;451;étoffe;502590
1034;528;lampe;5407
1034;12878;plateau;5404
1034;174;roi;5401
1034;2614;s.josaphat;5403
1034;169;trône;5406
1034;39;vase;5405
1034;480;vêtement;5408
1035;41;couronne;5413
1035;451;étoffe;502591
1035;2619;nachor;5411
1035;2614;s.josaphat;5410
1035;169;trône;5415
1035;266;turban;5412
1035;39;vase;5416
1035;480;vêtement;5414
1036;391;grotte;5421
1036;794;moine;5420
1036;2619;nachor;5418
1036;936;nimbe;502592
1036;951;prosternation;5417
1036;480;vêtement;5422
1037;637;bijou;502594
1037;128;ceinture;5429
1037;217;coiffe;5428
1037;41;couronne;5426
1037;1811;esclave;5424
1037;451;étoffe;502593
1037;2614;s.josaphat;5423
1037;169;trône;5425
1037;480;vêtement;5427
1038;2613;abenner;5431
1038;13859;arashin;5436
1038;41;couronne;502595
1038;444;coussin;5437
1038;489;décor;502596
1038;498;fermail;5439
1038;528;lampe;5434
1038;453;rideau;5433
1038;174;roi;5430
1038;169;trône;5432
1038;266;turban;5438
1038;39;vase;5435
1039;128;ceinture;5445
1039;472;cour;5446
1039;41;couronne;502597
1039;683;couronnement;5447
1039;145;croix;502598
1039;134;fourrure;5442
1039;2614;s.josaphat;5440
1039;169;trône;5441
1039;266;turban;5443
1039;480;vêtement;5444
1040;2613;abenner;5449
1040;451;étoffe;502600
1040;528;lampe;5452
1040;575;palais;5453
1040;453;rideau;5456
1040;174;roi;5448
1040;2614;s.josaphat;502599
1040;169;trône;5450
1040;266;turban;5454
1040;39;vase;5451
1040;480;vêtement;5455
1041;2613;abenner;502602
1041;1279;baptême;5466
1041;828;canne;5460
1041;8875;chasuble;5465
1041;200;clergé;5457
1041;217;coiffe;5470
1041;41;couronne;5464
1041;145;croix;5462
1041;613;estrade;5458
1041;451;étoffe;502603
1041;2392;fonts;502601
1041;936;nimbe;5469
1041;174;roi;5463
1041;2614;s.josaphat;5459
1041;799;sacrement;5467
1041;480;vêtement;5461
1042;2626;barachias;5471
1042;217;coiffe;5476
1042;41;couronne;5473
1042;451;étoffe;502605
1042;174;roi;502604
1042;2614;s.josaphat;5472
1042;169;trône;5474
1042;480;vêtement;5475
1043;2626;barachias;5477
1043;41;couronne;502606
1043;145;croix;5479
1043;174;roi;5478
1043;169;trône;5480
1043;266;turban;5483
1043;480;vêtement;5481
1043;7668;vizir;5482
1044;11231;ascète;5486
1044;2626;barachias;5484
1044;145;croix;502608
1044;451;étoffe;502607
1044;528;lampe;5491
1044;936;nimbe;5488
1044;174;roi;5490
1044;2614;s.josaphat;5485
1044;39;vase;5489
1044;480;vêtement;5487
1045;422;arbre;5494
1045;11231;ascète;5497
1045;145;croix;502609
1045;936;nimbe;502610
1045;2615;s.barlaam;5492
1045;2614;s.josaphat;5493
1045;480;vêtement;5495
18975;487;assemblée;76674
18975;386;dais;76678
18975;3377;edouard.3.d'angleterre;76673
18975;166;paon;76677
18975;171;pavement;76675
18975;429;plafond;76676
18975;174;roi;76679
18976;14;ancolie;76683
18976;5;fraisier;76680
18976;1441;giroflée;76681
18976;405;oiseau;76682
18977;3;armoiries;76684
18978;173;armure;76692
18978;548;bataille;76685
18978;3380;buironfosse;76686
18978;271;cavalier;76687
18978;352;cheval;76688
18978;362;harnais;76689
18978;385;lance;76691
18978;972;lièvre;76690
18979;47;bannière;76693
18979;1330;chardon;76697
18979;176;hybride;76694
18979;1589;pomme.de.pin;76695
18979;1411;rosier;573172
18979;1325;vigne;76698
18980;3;armoiries;76699
18981;384;armée;76708
18981;173;armure;76706
18981;367;ballot;76707
18981;45;château;76704
18981;352;cheval;76703
18981;3382;écossais;76702
18981;3381;édimbourg;76700
18981;402;rocher;76705
18981;398;ruse;76701
18982;47;bannière;76709
18982;159;nudité;76711
18982;197;pennon;76712
18982;1325;vigne;76710
18983;472;cour;76717
18983;386;dais;76718
18983;3383;jean.de.montfort;76713
18983;171;pavement;76715
18983;3384;philippe.6.de.valois;76714
18983;471;tenture;76716
18984;47;bannière;76719
18984;1433;bourrache;76722
18984;1501;coqueret;76723
18984;5;fraisier;76724
18984;4;oeillet;76726
18984;197;pennon;76720
18984;13;pensée;76727
18984;1589;pomme.de.pin;76725
18984;1326;singe;76721
18985;3;armoiries;76728
18986;384;armée;76732
18986;173;armure;76733
18986;3385;catherine.de.grandison;76729
18986;271;cavalier;76736
18986;45;château;76734
18986;3377;edouard.3.d'angleterre;76730
18986;174;roi;76731
18986;3386;wark;76735
18987;3357;anglais;76740
18987;236;camp;76743
18987;45;château;76741
18987;217;coiffe;76744
18987;1697;flotte;76742
18987;3388;hennebont;76738
18987;3387;jeanne.de.flandre;76737
18987;473;siège;76739
18987;216;transparence;76745
18988;47;bannière;76752
18988;1433;bourrache;76747
18988;1330;chardon;76749
18988;4;oeillet;76748
18988;197;pennon;76751
18988;13;pensée;76750
18988;1443;pervenche;76746
18988;1411;rosier;573173
18990;474;arbalète;76761
18990;173;armure;76764
18990;548;bataille;76756
18990;178;bouclier;76760
18990;236;camp;76762
18990;271;cavalier;76757
18990;45;château;76755
18990;234;épée;76759
18990;3388;hennebont;76758
18990;385;lance;76763
18991;197;pennon;76765
18992;3;armoiries;76766
18993;384;armée;76775
18993;173;armure;76774
18993;271;cavalier;76770
18993;33;cité;76773
18993;162;cours.d'eau;76769
18993;881;échelle;76771
18993;385;lance;76772
18993;455;paysage;76767
18993;473;siège;76776
18993;2998;vannes;76768
18994;197;pennon;76777
18995;3;armoiries;76778
18996;45;château;76781
18996;217;coiffe;76782
18996;1357;danseur;76787
18996;3377;edouard.3.d'angleterre;76779
18996;1615;fête;76783
18996;378;flûte;76785
18996;376;musicien;76786
18996;898;tambour;76784
18996;3389;windsor;76780
18997;173;armure;76788
18997;1441;giroflée;76792
18997;405;oiseau;76790
18997;6;pâquerette;76793
18997;197;pennon;76789
18997;1325;vigne;76791
18998;3;armoiries;76794
18999;384;armée;76802
18999;173;armure;76801
18999;3390;auberoche;76799
18999;477;canon;76798
18999;45;château;76797
18999;550;messager;76800
18999;473;siège;76795
18999;568;supplice;76796
19000;133;casque;76804
19000;1330;chardon;76806
19000;56;lion;76803
19000;4;oeillet;76808
19000;197;pennon;76805
19000;1411;rosier;573174
19001;3;armoiries;76809
19002;173;armure;76814
19002;1229;assassinat;76812
19002;514;cheminée;76819
19002;33;cité;76817
19002;3392;gand;76816
19002;567;hallebarde;76815
19002;3391;jacques.artevelde;76810
19002;502;maison;76813
19002;994;ombre;76818
19002;1489;révolte;76811
19003;47;bannière;76821
19003;588;lévrier;76822
19003;4;oeillet;76824
19003;808;ours;76823
19003;13;pensée;76825
19003;1411;rosier;573175
19004;3;armoiries;76826
19005;173;armure;76828
19005;236;camp;76836
19005;1180;chope;76833
19005;389;couteau;76830
19005;3377;edouard.3.d'angleterre;76827
19005;440;gobelet;76831
19005;441;plat;76834
19005;438;repas;76835
19005;174;roi;76832
19005;523;serviteur;76829
19006;14;ancolie;76844
19006;474;arbalète;76838
19006;173;armure;76841
19006;1433;bourrache;76840
19006;593;chasse;76837
19006;5;fraisier;76843
19006;405;oiseau;76839
19006;197;pennon;76842
19006;1411;rosier;573176
19007;3;armoiries;76846
19008;173;armure;76853
19008;548;bataille;76847
19008;271;cavalier;76849
19008;3394;crécy;76852
19008;234;épée;76855
19008;362;harnais;76850
19008;3393;jean.de.luxembourg;76848
19008;385;lance;76854
19008;174;roi;76851
19009;1330;chardon;76859
19009;13;pensée;76857
19009;1589;pomme.de.pin;76856
19009;1411;rosier;573177
19010;3;armoiries;76860
19011;173;armure;76861
19011;3395;calais;76862
19011;236;camp;76866
19011;33;cité;76869
19011;3377;edouard.3.d'angleterre;76864
19011;451;étoffe;76865
19011;1697;flotte;76868
19011;1437;reflet;76867
19011;174;roi;76870
19011;473;siège;76863
19012;14;ancolie;76873
19012;173;armure;76872
19012;5;fraisier;76871
19012;405;oiseau;76874
19012;197;pennon;76875
19013;3;armoiries;76876
19014;225;arc;76883
19014;384;armée;76884
19014;173;armure;76881
19014;2934;arquebuse;76880
19014;3395;calais;76877
19014;33;cité;76882
19014;162;cours.d'eau;76879
19014;1457;fossé;76886
19014;473;siège;76878
19014;31;tour;76885
19015;3;armoiries;76888
19015;47;bannière;76887
19016;1684;homme.sauvage;76892
19016;4;oeillet;76889
19016;197;pennon;76894
19016;1443;pervenche;76893
19016;1411;rosier;573178
19016;1325;vigne;76891
19017;3;armoiries;76895
19018;173;armure;76897
19018;548;bataille;76896
19018;19;bateau;76901
19018;3395;calais;76900
19018;271;cavalier;76899
19018;234;épée;76902
19018;385;lance;76898
19019;173;armure;76908
19019;1433;bourrache;76907
19019;197;pennon;76906
19019;13;pensée;76904
19019;1589;pomme.de.pin;76903
19019;1411;rosier;573179
19019;1325;vigne;76905
19020;3;armoiries;76910
19021;225;arc;76920
19021;173;armure;76919
19021;2934;arquebuse;76914
19021;33;cité;76915
19021;223;feu;76916
19021;1646;fumée;76918
19021;1063;incendie;76913
19021;478;lapidation;76912
19021;3396;romorantin;76911
19021;473;siège;76917
19022;3;armoiries;76922
19022;47;bannière;76921
19023;1330;chardon;76925
19023;176;hybride;76923
19023;4;oeillet;76926
19023;197;pennon;76924
19023;13;pensée;76927
19023;1589;pomme.de.pin;76928
19024;173;armure;76936
19024;548;bataille;76930
19024;271;cavalier;76933
19024;234;épée;76935
19024;1694;jean.2.le.bon;76931
19024;3397;maupertuis;76929
19024;455;paysage;76932
19024;174;roi;76934
19025;3;armoiries;76937
19025;47;bannière;76938
19025;133;casque;76940
19025;56;lion;76939
19026;4;oeillet;76941
19026;808;ours;76944
19026;197;pennon;76945
19026;1589;pomme.de.pin;76942
19026;1411;rosier;573180
19027;384;armée;76956
19027;3398;bordeaux;76949
19027;271;cavalier;76955
19027;33;cité;76954
19027;200;clergé;76953
19027;535;flambeau;76947
19027;1694;jean.2.le.bon;76946
19027;455;paysage;76951
19027;3399;prince.noir;76958
19027;447;prisonnier;76948
19027;1438;procession;76952
19027;174;roi;76957
19027;471;tenture;76950
19028;197;pennon;76960
19028;13;pensée;76961
19028;1589;pomme.de.pin;76963
19028;1411;rosier;573181
19028;1326;singe;76959
19029;3;armoiries;76964
26402;3;armoiries;124978
26402;529;bourse;124985
26402;599;codex;124981
26402;472;cour;124983
26402;41;couronne;124979
26402;386;dais;124980
26402;918;dédicace;124975
26402;634;gant;124982
26402;5163;louis.12;124977
26402;620;orfèvrerie;124987
26402;171;pavement;124976
26402;174;roi;124986
26402;452;tapis;124984
26403;3;armoiries;124988
26403;651;emblème;124990
26403;4378;ordre.de.saint.michel;124991
26403;1905;porc.épic;124989
26404;5165;adversité;124999
26404;1229;assassinat;125007
26404;5164;bon.espoir;124998
26404;529;bourse;125012
26404;545;collier;125014
26404;683;couronnement;124992
26404;5161;crainte;124997
26404;5160;douleur;124996
26404;4394;dualité;125003
26404;445;empereur;125006
26404;498;fermail;124994
26404;1676;fortune;125010
26404;5162;joie;125000
26404;840;manivelle;125004
26404;409;numéraire;124995
26404;994;ombre;125008
26404;620;orfèvrerie;125011
26404;426;pape;125001
26404;436;poignard;125013
26404;5166;prospérité;125002
26404;174;roi;125009
26404;1675;roue.de.la.fortune;124993
26404;216;transparence;125005
26405;1433;bourrache;125019
26405;810;échassier;125021
26405;5;fraisier;125016
26405;897;gesse;125020
26405;4515;grenouille;125024
26405;1440;iris;125017
26405;405;oiseau;125022
26405;10;papillon;125023
26405;1443;pervenche;125018
26405;1411;rosier;573334
26406;13;pensée;125025
26407;14;ancolie;125026
26407;5;fraisier;125027
26407;2935;myosotis;125029
26407;405;oiseau;125032
26407;6;pâquerette;125028
26407;1443;pervenche;125030
26407;1326;singe;125031
26408;1263;bleuet;125034
26408;1411;rosier;573335
26409;5168;abus;125050
26409;5164;bon.espoir;125035
26409;33;cité;125039
26409;162;cours.d'eau;125058
26409;489;décor;125055
26409;26;église;125045
26409;2083;espérance;125053
26409;493;faudesteuil;125040
26409;427;fauteuil;125042
26409;535;flambeau;125041
26409;2080;foi;125051
26409;1676;fortune;125057
26409;5162;joie;125047
26409;840;manivelle;125038
26409;1307;modèle;125044
26409;159;nudité;125043
26409;5166;prospérité;125048
26409;667;raison;125046
26409;174;roi;125052
26409;1675;roue.de.la.fortune;125036
26409;5167;sensualité;125049
26409;906;tableau;125054
26409;31;tour;125056
26409;1564;vertu;125037
26410;1263;bleuet;125063
26410;177;coq;125065
26410;674;faisan;125066
26410;5;fraisier;125059
26410;2935;myosotis;125062
26410;4;oeillet;125061
26410;405;oiseau;125064
26410;9;violette;125060
26411;5168;abus;125074
26411;5164;bon.espoir;125069
26411;583;bouteille;125085
26411;271;cavalier;125088
26411;557;chapelet;125081
26411;352;cheval;125098
26411;84;chien;581315
26411;1180;chope;125101
26411;33;cité;125103
26411;1387;coffre;125105
26411;489;décor;125078
26411;739;écuelle;125087
26411;26;église;125079
26411;2083;espérance;125068
26411;451;étoffe;125089
26411;1499;fauconnier;125096
26411;493;faudesteuil;125076
26411;535;flambeau;125102
26411;378;flûte;125092
26411;2080;foi;125072
26411;1676;fortune;125107
26411;842;gemme;125099
26411;440;gobelet;125086
26411;362;harnais;125095
26411;1078;harpe;125093
26411;5162;joie;125083
26411;840;manivelle;125080
26411;141;meute;125097
26411;1307;modèle;125100
26411;376;musicien;125090
26411;5166;prospérité;125070
26411;667;raison;125067
26411;636;relief;125106
26411;517;remplage;125094
26411;1675;roue.de.la.fortune;125075
26411;5167;sensualité;125073
26411;1093;serrure;125071
26411;906;tableau;125082
26411;898;tambour;125091
26411;31;tour;125104
26411;169;trône;125077
26411;480;vêtement;125084
26412;5168;abus;125116
26412;548;bataille;125127
26412;5164;bon.espoir;125111
26412;583;bouteille;125129
26412;1628;bureau;125128
26412;557;chapelet;125119
26412;1180;chope;125131
26412;599;codex;125138
26412;1387;coffre;125140
26412;217;coiffe;125137
26412;489;décor;125124
26412;739;écuelle;125130
26412;26;église;125123
26412;2083;espérance;125113
26412;451;étoffe;125143
26412;535;flambeau;125120
26412;2080;foi;125115
26412;1676;fortune;125142
26412;842;gemme;125121
26412;5162;joie;125114
26412;840;manivelle;125126
26412;5153;mineur;125134
26412;1307;modèle;125112
26412;159;nudité;125136
26412;1469;pioche;125133
26412;441;plat;125141
26412;5166;prospérité;125109
26412;667;raison;125108
26412;174;roi;125139
26412;1675;roue.de.la.fortune;125117
26412;495;scribe;125132
26412;5167;sensualité;125110
26412;1093;serrure;125118
26412;380;statue;125135
26412;906;tableau;125122
26412;169;trône;125125
26413;5168;abus;125151
26413;637;bijou;125159
26413;5164;bon.espoir;125145
26413;270;chameau;125166
26413;557;chapelet;125156
26413;177;coq;125173
26413;489;décor;125168
26413;26;église;125154
26413;292;éléphant;125165
26413;460;enfant;125158
26413;2083;espérance;125146
26413;674;faisan;125172
26413;1983;famille;125177
26413;535;flambeau;125155
26413;2080;foi;125150
26413;1676;fortune;125176
26413;842;gemme;125169
26413;5162;joie;125152
26413;840;manivelle;125157
26413;1307;modèle;125175
26413;49;mouton;125163
26413;166;paon;125174
26413;463;pasteur;125171
26413;5166;prospérité;125147
26413;667;raison;125144
26413;174;roi;125161
26413;1675;roue.de.la.fortune;125153
26413;4420;ruche;125170
26413;5167;sensualité;125149
26413;1326;singe;125167
26413;906;tableau;125148
26413;169;trône;125160
26413;462;troupeau;125164
26413;1620;vache;125162
26414;14;ancolie;125178
26414;1263;bleuet;125184
26414;1433;bourrache;125182
26414;270;chameau;125185
26414;5;fraisier;125180
26414;405;oiseau;125186
26414;10;papillon;125187
26414;1411;rosier;573336
26414;1326;singe;125183
26414;2682;tonnelet;125188
26414;9;violette;125181
26415;5168;abus;125194
26415;19;bateau;125204
26415;637;bijou;125212
26415;5164;bon.espoir;125196
26415;557;chapelet;125206
26415;162;cours.d'eau;125211
26415;26;église;125201
26415;460;enfant;125209
26415;2083;espérance;125192
26415;1983;famille;125214
26415;535;flambeau;125200
26415;2080;foi;125198
26415;1676;fortune;125213
26415;842;gemme;125208
26415;5162;joie;125195
26415;840;manivelle;125202
26415;1307;modèle;125199
26415;984;passerelle;125203
26415;5166;prospérité;125191
26415;667;raison;125189
26415;1437;reflet;125205
26415;174;roi;125210
26415;1675;roue.de.la.fortune;125197
26415;5167;sensualité;125190
26415;906;tableau;125193
26415;169;trône;125207
26416;5168;abus;125222
26416;474;arbalète;125231
26416;384;armée;125236
26416;173;armure;125235
26416;5164;bon.espoir;125217
26416;529;bourse;125237
26416;236;camp;125232
26416;477;canon;125241
26416;557;chapelet;125229
26416;1387;coffre;125238
26416;162;cours.d'eau;125244
26416;489;décor;125227
26416;26;église;125230
26416;2083;espérance;125216
26416;535;flambeau;125228
26416;1697;flotte;125239
26416;2080;foi;125223
26416;1676;fortune;125243
26416;5;fraisier;125240
26416;5162;joie;125221
26416;385;lance;125242
26416;1307;modèle;125225
26416;994;ombre;125245
26416;455;paysage;125234
26416;13;pensée;125233
26416;5166;prospérité;125220
26416;667;raison;125215
26416;1675;roue.de.la.fortune;125224
26416;5167;sensualité;125218
26416;906;tableau;125219
26416;169;trône;125226
26417;5165;adversité;125254
26417;173;armure;125269
26417;2094;avarice;125259
26417;529;bourse;125271
26417;828;canne;125279
26417;2093;colère;125268
26417;5161;crainte;125266
26417;4242;désespoir;125263
26417;5173;discorde;125264
26417;2097;envie;125248
26417;5170;faiblesse;125255
26417;1676;fortune;125278
26417;5172;fraude;125258
26417;2095;gourmandise;125250
26417;500;lamentation;125260
26417;2092;luxure;125262
26417;5171;maladie;125256
26417;924;mort;125273
26417;994;ombre;125275
26417;719;orgueil;125265
26417;2096;paresse;125261
26417;4275;pauvreté;125253
26417;1574;péchés.capitaux;125247
26417;1018;pomme;125277
26417;5169;proditio;125251
26417;5174;rapine;125267
26417;1675;roue.de.la.fortune;125246
26417;435;sac;125274
26417;1080;suicide;125276
26417;4817;tristesse;125252
26417;169;trône;125249
26417;976;vice;125257
26417;3840;FAUX;125272
26418;1263;bleuet;125285
26418;1433;bourrache;125286
26418;593;chasse;125282
26418;674;faisan;125280
26418;1440;iris;125290
26418;159;nudité;125284
26418;6;pâquerette;125287
26418;372;perle;125291
26418;1443;pervenche;125288
26418;189;putto;125292
26418;167;rapace;125281
26418;1411;rosier;573337
26418;1326;singe;125283
26419;5165;adversité;125297
26419;3351;bossu;125314
26419;828;canne;125317
26419;557;chapelet;125310
26419;448;corde;125316
26419;5161;crainte;125299
26419;489;décor;125303
26419;4242;désespoir;125295
26419;5175;difformité;125300
26419;5160;douleur;125298
26419;26;église;125308
26419;2083;espérance;125302
26419;5170;faiblesse;125296
26419;535;flambeau;125307
26419;2080;foi;125306
26419;1676;fortune;125318
26419;1626;infirme;125313
26419;500;lamentation;125305
26419;5171;maladie;125301
26419;1307;modèle;125311
26419;4275;pauvreté;125294
26419;667;raison;125293
26419;402;rocher;125312
26419;1675;roue.de.la.fortune;125304
26419;906;tableau;125309
26419;169;trône;125315
26420;1263;bleuet;125327
26420;1433;bourrache;125324
26420;593;chasse;125320
26420;810;échassier;125322
26420;5;fraisier;125326
26420;405;oiseau;125321
26420;166;paon;125323
26420;13;pensée;125325
26420;167;rapace;125319
26420;1411;rosier;573338
26421;5165;adversité;125331
26421;529;bourse;125342
26421;271;cavalier;125336
26421;128;ceinture;125354
26421;557;chapelet;125345
26421;352;cheval;125337
26421;33;cité;125350
26421;5161;crainte;125333
26421;5160;douleur;125332
26421;26;église;125348
26421;2083;espérance;125330
26421;535;flambeau;125344
26421;2080;foi;125334
26421;1676;fortune;125353
26421;362;harnais;125338
26421;5176;infamie;125346
26421;610;jugement;125340
26421;1307;modèle;125347
26421;994;ombre;125352
26421;171;pavement;125341
26421;667;raison;125329
26421;503;rapt;125351
26421;174;roi;125339
26421;1675;roue.de.la.fortune;125335
26421;906;tableau;125343
26421;169;trône;125349
26422;1263;bleuet;125355
26422;673;canard;125364
26422;5;fraisier;125358
26422;1440;iris;125360
26422;159;nudité;125362
26422;4;oeillet;125357
26422;405;oiseau;125363
26422;1443;pervenche;125356
26422;189;putto;125361
26422;1411;rosier;573339
26422;1326;singe;125365
26423;5165;adversité;125370
26423;529;bourse;125378
26423;147;cadavre;125374
26423;557;chapelet;125389
26423;1603;charrue;125385
26423;352;cheval;125386
26423;1206;colombage;125393
26423;5161;crainte;125369
26423;5160;douleur;125368
26423;26;église;125380
26423;460;enfant;125377
26423;2083;espérance;125367
26423;1983;famille;125391
26423;535;flambeau;125381
26423;2080;foi;125371
26423;1676;fortune;125394
26423;1602;labourage;125384
26423;500;lamentation;125373
26423;1307;modèle;125390
26423;49;mouton;125387
26423;994;ombre;125376
26423;463;pasteur;125382
26423;667;raison;125366
26423;1675;roue.de.la.fortune;125372
26423;492;seigneur;125392
26423;906;tableau;125379
26423;169;trône;125375
26423;462;troupeau;125383
26423;1620;vache;125388
26424;449;banc;125411
26424;1330;chardon;125417
26424;33;cité;125410
26424;1206;colombage;125403
26424;448;corde;125416
26424;489;décor;125398
26424;1713;écartèlement;125399
26424;739;écuelle;125402
26424;26;église;125423
26424;533;exécution;125401
26424;34;fortifications;125397
26424;1676;fortune;125418
26424;3305;girouette;125420
26424;611;grille;125409
26424;49;mouton;125407
26424;994;ombre;125408
26424;1939;pillage;125421
26424;1194;prison;125415
26424;447;prisonnier;125419
26424;667;raison;125395
26424;636;relief;125422
26424;1675;roue.de.la.fortune;125396
26424;568;supplice;125400
26424;164;taureau;125406
26424;516;toit;125414
26424;31;tour;125413
